source,target
C00044425,44380441
C00044424,44380735
C00036115,44383640
C00045259,44390556
C00015253,44392564
C00034240,44392570
C00012743,44397380
C00026275,44398032
C00026339,44398032
C00038880,44405862
C00030034,44406496
C00032785,44406496
C00037505,44406792
C00035318,44418271
C00034777,44418767
C00015314,44418770
C00039846,44418781
C00038958,44419730
C00038959,44419738
C00039761,44419739
C00039762,44419741
C00037015,44419746
C00006508,44420106
C00039416,44421635
C00039415,44421642
C00038675,44421647
C00039438,44423026
C00039439,44423029
C00039324,44423035
C00039260,44423055
C00040286,44423350
C00038542,44423351
C00038545,44423352
C00040390,44423355
C00055118,44423567
C00049087,44423591
C00049088,44423592
C00049074,44423599
C00038199,44424387
C00038465,44424392
C00038466,44424393
C00008320,44424648
C00039031,44425164
C00031914,44425166
C00048195,44426063
C00039430,44426653
C00041294,44427460
C00019231,44428189
C00052465,44428627
C00044352,44428689
C00031085,44429638
C00006005,44429735
C00015283,44437166
C00030205,44437738
C00018915,44437740
C00019175,44437742
C00030206,44437743
C00038097,44444914
C00038046,44444915
C00038161,44445368
C00015272,44445441
C00015900,44445443
C00024149,44445444
C00034157,44445445
C00039009,44445498
C00039550,44445502
C00038228,44445519
C00011289,44445553
C00011290,44445556
C00040277,44445565
C00040618,44445568
C00040619,44445569
C00038524,44445586
C00017392,44445652
C00017450,44445653
C00018803,44445721
C00039424,44445761
C00039425,44445762
C00039426,44445763
C00039184,44445795
C00015612,44446531
C00015613,44446533
C00008551,44446832
C00008552,44446838
C00044693,44446855
C00009614,44446857
C00002584,44446897
C00018950,44446903
C00024411,44447598
C00038621,44448122
C00038841,44448135
C00038839,44448148
C00019724,44448173
C00039824,44448174
C00039267,44448198
C00055114,44448252
C00043840,44449940
C00056080,44450228
C00021710,44453629
C00055324,44453654
C00019434,44456530
C00006446,44456685
C00020544,44457161
C00054111,44463239
C00055549,44464496
C00055550,44464497
C00048240,44470458
C00048473,44470459
C00048951,44470604
C00048499,44470605
C00048500,44470606
C00048502,44470608
C00048503,44470746
C00025054,44470882
C00029251,44471015
C00048555,44472192
C00048557,44472193
C00010285,44477651
C00048227,44478946
C00048228,44478948
C00048229,44478949
C00054286,44478951
C00055292,44478953
C00047634,44479215
C00047642,44479216
C00048230,44479220
C00048231,44479221
C00048149,44479484
C00047686,44479486
C00047764,44479488
C00047856,44479488
C00047722,44479682
C00047721,44479683
C00048041,44479720
C00048042,44479721
C00047870,44479732
C00048038,44480211
C00048039,44480212
C00048224,44480213
C00047953,44480981
C00047952,44480982
C00047456,44481193
C00047954,44481239
C00047803,44481789
C00047864,44482055
C00047865,44482056
C00047866,44482057
C00048016,44482332
C00022189,44482347
C00021648,44512489
C00048558,44512746
C00048402,44513068
C00048403,44513069
C00048278,44513407
C00048352,44513408
C00048542,44513740
C00056126,44517665
C00056125,44517672
C00056127,44517673
C00053990,44521377
C00052293,44521378
C00037779,44537885
C00041369,44542386
C00054345,44546134
C00036613,44551021
C00050274,44552540
C00052857,44555453
C00047799,44557027
C00047800,44557028
C00047801,44557091
C00047802,44557092
C00054380,44557095
C00047692,44557096
C00047720,44557157
C00047818,44557279
C00048084,44557350
C00048085,44557351
C00048087,44557353
C00048088,44557413
C00048089,44557414
C00048090,44557415
C00048091,44557416
C00047932,44557420
C00048189,44557420
C00047707,44557486
C00048225,44557562
C00047713,44557568
C00047714,44557569
C00048026,44557651
C00047881,44557710
C00047882,44557711
C00047883,44557712
C00047884,44557714
C00047885,44557715
C00047886,44557716
C00047887,44557717
C00048107,44557720
C00048108,44557721
C00047888,44557776
C00047890,44557778
C00048193,44557782
C00048110,44557783
C00048111,44557784
C00048112,44557785
C00048194,44557850
C00046815,44558911
C00046656,44558928
C00020969,44558930
C00042778,44558980
C00026925,44558987
C00049872,44558992
C00049395,44558998
C00025593,44559014
C00025689,44559017
C00025641,44559018
C00025633,44559019
C00025263,44559029
C00025264,44559030
C00044225,44559076
C00034551,44559084
C00029427,44559107
C00041671,44559115
C00041299,44559174
C00042967,44559179
C00053206,44559183
C00042528,44559190
C00042530,44559191
C00042531,44559192
C00043070,44559227
C00042922,44559230
C00042100,44559245
C00025634,44559250
C00025701,44559250
C00042978,44559270
C00042104,44559361
C00052027,44559361
C00009623,44559428
C00055299,44559448
C00033339,44559462
C00026787,44559467
C00011353,44559501
C00043482,44559513
C00046045,44559534
C00043493,44559565
C00037954,44559634
C00008616,44559644
C00012792,44559657
C00002978,44559660
C00055795,44559663
C00028239,44559671
C00023952,44559759
C00010246,44559791
C00004409,44559837
C00004416,44559838
C00046218,44559858
C00024777,44559879
C00046215,44559918
C00008630,44559965
C00036167,44559982
C00045841,44560015
C00050316,44560359
C00038259,44560360
C00038823,44560569
C00031312,44560613
C00030004,44560614
C00048157,44561378
C00035761,44561398
C00008270,44563121
C00019183,44563198
C00038254,44563601
C00038530,44563602
C00037323,44566204
C00049352,44566206
C00049418,44566206
C00032800,44566264
C00041035,44566328
C00037720,44566331
C00041034,44566333
C00029214,44566358
C00040072,44566365
C00040093,44566375
C00027460,44566390
C00049876,44566483
C00041406,44566498
C00041408,44566499
C00041409,44566500
C00054778,44566501
C00041410,44566502
C00016163,44566555
C00027778,44566628
C00043129,44566647
C00043198,44566686
C00022008,44566704
C00020415,44566710
C00043696,44566713
C00037590,44566737
C00021424,44566761
C00044563,44566778
C00030765,44566783
C00044408,44566796
C00030420,44566800
C00050397,44566819
C00050398,44566820
C00018898,44566892
C00044825,44566911
C00037525,44566939
C00044797,44566940
C00047920,44566940
C00042205,44566941
C00009277,44566944
C00009278,44566944
C00009307,44566945
C00045517,44566956
C00037345,44566967
C00050284,44566977
C00045354,44566986
C00045225,44566991
C00035502,44566996
C00045330,44567001
C00046140,44567123
C00046069,44567124
C00045521,44567125
C00032809,44567150
C00036511,44567156
C00045551,44567175
C00046205,44567511
C00039537,44567514
C00053406,44567553
C00053407,44567554
C00040253,44567625
C00048965,44568092
C00025162,44568160
C00038973,44568404
C00024110,44568920
C00031122,44569922
C00044866,44570361
C00047288,44570361
C00048750,44570361
C00031467,44570408
C00028308,44570487
C00015260,44572330
C00025398,44575219
C00045864,44575219
C00041295,44575261
C00042747,44575359
C00042886,44575374
C00036801,44575384
C00042217,44575387
C00042429,44575417
C00028145,44575446
C00027310,44575456
C00044077,44575506
C00019476,44575522
C00050201,44575526
C00026692,44575539
C00043303,44575563
C00043132,44575579
C00043224,44575586
C00043836,44575600
C00043837,44575601
C00043838,44575602
C00043839,44575603
C00031197,44575623
C00030960,44575626
C00028289,44575627
C00043188,44575701
C00041212,44575704
C00037953,44575705
C00043539,44575708
C00043540,44575709
C00030500,44575718
C00032096,44575741
C00023784,44575773
C00035686,44575793
C00003432,44575850
C00031463,44576009
C00038688,44576177
C00038691,44576178
C00038692,44576179
C00054912,44576180
C00054914,44576182
C00042465,44576246
C00016374,44576818
C00038394,44577025
C00040365,44577072
C00040366,44577073
C00040606,44577078
C00040608,44577079
C00040477,44577119
C00036352,44577121
C00039464,44577125
C00039465,44577126
C00039467,44577154
C00032471,44577222
C00040906,44577319
C00040011,44577483
C00040012,44577484
C00033525,44577637
C00038234,44578743
C00038241,44578763
C00054509,44579695
C00053992,44579696
C00045017,44581191
C00020608,44582381
C00015092,44583372
C00044974,44583689
C00047013,44583731
C00046989,44583733
C00046680,44583751
C00046681,44583752
C00012147,44583816
C00054482,44583824
C00054894,44583825
C00029391,44583829
C00042120,44583858
C00041405,44583861
C00028190,44583864
C00020294,44583865
C00030320,44583889
C00041608,44583898
C00042034,44583949
C00042020,44583953
C00042562,44583956
C00042504,44583966
C00031542,44583993
C00042122,44583993
C00029448,44584001
C00008619,44584009
C00042046,44584020
C00042170,44584021
C00029109,44584028
C00042748,44584035
C00009629,44584106
C00045249,44584114
C00044597,44584124
C00045730,44584131
C00045732,44584133
C00006073,44584193
C00028446,44584235
C00042523,44584257
C00022721,44584269
C00042225,44584280
C00042053,44584285
C00040105,44584308
C00054891,44584347
C00026889,44584351
C00043776,44584355
C00033755,44584382
C00025254,44584402
C00025612,44584506
C00021842,44584519
C00012624,44584533
C00012625,44584541
C00025091,44584549
C00030447,44584555
C00024033,44584621
C00024034,44584622
C00024035,44584623
C00054366,44584638
C00054365,44584639
C00055127,44584640
C00055086,44584641
C00052253,44584643
C00052252,44584644
C00039661,44584711
C00010227,44584740
C00017495,44584742
C00046507,44584755
C00039085,44585547
C00039832,44585563
C00038729,44586905
C00039812,44587062
C00030490,44587217
C00030491,44587245
C00038125,44587506
C00028689,44588235
C00048737,44588489
C00048692,44588491
C00053582,44591829
C00024329,44592588
C00002231,44592810
C00045438,44592856
C00046501,44592856
C00018885,44592902
C00012487,44593338
C00044240,44593340
C00044241,44593341
C00043267,44593342
C00040725,44593350
C00040726,44593351
C00003292,44593362
C00043445,44593365
C00030092,44593378
C00049569,44593484
C00049593,44593484
C00009590,44593485
C00042473,44593488
C00008452,44593508
C00050212,44593590
C00040090,44593641
C00025092,44593672
C00007993,44596244
C00015403,44600130
C00033621,44600287
C00047599,44603637
C00047655,44604948
C00047656,44604949
C00047658,44604951
C00047938,44604952
C00047752,44605533
C00047739,44605890
C00047740,44605891
C00047741,44605892
C00047995,44606074
C00047691,44606076
C00031864,44607102
C00052921,44607278
C00052922,44607451
C00035471,44610342
C00054554,44610342
C00055783,44613185
C00048176,44613294
C00048177,44613295
C00048179,44613427
C00047621,44613434
C00048182,44613546
C00048183,44613547
C00048184,44613656
C00048185,44613657
C00047946,44613666
C00047947,44613667
C00047948,44613668
C00047949,44613794
C00047908,44613906
C00047909,44614010
C00047910,44614011
C00047878,44614016
C00047879,44614017
C00048076,44614019
C00047857,44614132
C00047858,44614133
C00047859,44614134
C00048077,44614135
C00048070,44614138
C00048071,44614139
C00047860,44614254
C00047847,44614255
C00047848,44614256
C00047986,44614384
C00047987,44614385
C00047988,44614386
C00047623,44614519
C00047622,44614520
C00047750,44614521
C00047751,44614522
C00052291,44626340
C00047959,44626771
C00047962,44626772
C00047873,44627603
C00012247,44627707
C00048747,44628565
C00011023,44630107
C00034773,44631546
C00047679,44631968
C00033224,44632502
C00033225,44634411
C00028692,44655145
C00001873,44711863
C00022140,44715428
C00054144,44715542
C00041124,44715598
C00055489,44715780
C00026511,44720651
C00054881,44817009
C00054850,44820011
C00054851,44820012
C00054430,44891389
C00027732,45027788
C00023550,45033618
C00041049,45079694
C00010802,45085850
C00026468,45094326
C00047729,45101482
C00054305,45102165
C00000512,45102899
C00026974,45103599
C00053712,45104868
C00011495,45112410
C00047775,45113345
C00050067,45140272
C00034232,45266674
C00001382,45266674
C00034957,45267139
C00047517,45267323
C00047361,45267410
C00033708,45267537
C00033580,45267920
C00008196,45267937
C00047647,45267955
C00026055,45268651
C00047340,45268797
C00019533,45268825
C00047436,45269252
C00047317,45269644
C00008474,45269666
C00047337,45269734
C00054979,45269778
C00034029,45270954
C00034958,45271373
C00047251,45271386
C00047616,45271567
C00047187,45272198
C00047310,45272206
C00047188,45272223
C00031435,45272283
C00054589,45272307
C00047365,45273109
C00048191,45273302
C00047825,45273572
C00018685,45356256
C00007365,45356270
C00053650,45359144
C00042332,45359533
C00009276,45359583
C00031447,45359589
C00053636,45359757
C00010798,45359883
C00032361,45359937
C00019363,45360050
C00034893,45360160
C00034754,45360271
C00033958,45360354
C00008095,45375891
C00015849,45377366
C00015784,45382232
C00034457,45479590
C00007467,45479615
C00039179,45481542
C00038929,45481969
C00038930,45482326
C00031462,45483934
C00031857,45783118
C00053030,45783134
C00007576,45783237
C00015218,45789442
C00000445,45934094
C00023340,45934391
C00053379,45934424
C00051776,46173184
C00007467,46173475
C00029293,46173811
C00018575,46173896
C00018325,46173897
C00053794,46173902
C00013585,46173904
C00017514,46173905
C00055403,46173916
C00020430,46173920
C00054649,46173926
C00030611,46173953
C00034860,46173956
C00055044,46173972
C00008231,46173973
C00000687,46173976
C00053126,46173990
C00008933,46173996
C00054568,46173997
C00054569,46173998
C00011050,46174001
C00053751,46174003
C00053342,46174141
C00008959,46174463
C00055521,46177529
C00055058,46178011
C00055057,46178012
C00055737,46182788
C00012332,46183869
C00055861,46184316
C00055863,46184557
C00055877,46184557
C00055864,46184558
C00051935,46184995
C00032184,46186821
C00047992,46186838
C00007783,46187187
C00002810,46191017
C00029618,46191092
C00047132,46191236
C00035954,46192947
C00052539,46193040
C00036307,46197931
C00025374,46197932
C00056058,46209601
C00056059,46209602
C00055878,46209650
C00056060,46209726
C00056061,46209727
C00051811,46209919
C00049687,46210307
C00051987,46217171
C00001347,46224610
C00019962,46226618
C00052856,46226691
C00053388,46226700
C00053389,46226701
C00053390,46226714
C00053391,46226715
C00053392,46226716
C00049951,46227015
C00049968,46230266
C00029558,46230348
C00047961,46237100
C00047929,46237230
C00027864,46239557
C00038571,46704185
C00015740,46830467
C00054655,46831419
C00054657,46831715
C00054620,46832074
C00052541,46832173
C00042565,46845040
C00021514,46848402
C00021497,46848405
C00021507,46849085
C00021492,46849086
C00021506,46849236
C00021509,46849571
C00054824,46849571
C00055535,46849741
C00049906,46854652
C00055047,46854653
C00053509,46861778
C00032069,46866590
C00055952,46867070
C00055947,46867195
C00055949,46867196
C00055948,46867198
C00011934,46867877
C00024150,46871898
C00007473,46876838
C00040544,46878357
C00048946,46878892
C00047659,46878893
C00048944,46878893
C00047632,46878932
C00047689,46878933
C00047842,46879135
C00030721,46880204
C00009534,46881075
C00019645,46881083
C00054895,46881084
C00014304,46881227
C00047963,46881261
C00048099,46882346
C00047653,46882628
C00047676,46882629
C00040060,46882717
C00048196,46882750
C00040062,46882757
C00047652,46882759
C00047770,46882793
C00048068,46882800
C00048069,46882839
C00047680,46882840
C00041472,46883138
C00041247,46883139
C00035287,46883140
C00041483,46883141
C00041663,46883184
C00048045,46883312
C00041662,46883326
C00047990,46883375
C00045465,46883390
C00035385,46883407
C00047619,46883472
C00047641,46883485
C00037501,46886723
C00033833,46888255
C00034787,46888259
C00034789,46888296
C00034790,46888298
C00034786,46888304
C00034782,46888305
C00034784,46888306
C00030720,46889358
C00008233,46893290
C00031719,46896125
C00039128,46896125
C00053492,46896195
C00053493,46896196
C00035444,46901319
C00019572,46906053
C00031090,46906323
C00038276,46906667
C00026479,46910770
C00052861,46912852
C00052954,46913127
C00025234,46919623
C00051959,46926249
C00055492,46930142
C00055493,46930143
C00022530,46933528
C00015297,46933838
C00056119,46934734
C00055317,46935166
C00007583,46936537
C00053187,46938846
C00040122,46944635
C00006544,49768368
C00019102,49768587
C00037159,49775753
C00007475,49791979
C00007443,49791998
C00049859,49793510
C00044937,49793699
C00006177,49794094
C00054164,49796734
C00033025,49799270
C00030036,49799569
C00041595,49799789
C00041307,49799790
C00004461,49800176
C00008671,49818114
C00018778,49831773
C00053292,49832005
C00037280,49844449
C00053713,49844494
C00016287,49852318
C00027344,49862477
C00044348,49863629
C00053018,49863985
C00048024,49864372
C00053456,49866102
C00053457,49866103
C00035218,49868734
C00052862,49870934
C00029534,49871128
C00015504,50898407
C00014994,50898488
C00014995,50898573
C00053658,50900108
C00038284,50900355
C00055540,50901156
C00055541,50901241
C00055542,50901242
C00055543,50901243
C00016577,50901484
C00033707,50901754
C00054435,50908262
C00055287,50908263
C00038540,50908583
C00053583,50908740
C00035133,50914217
C00040679,50917204
C00052568,50917866
C00037196,50918019
C00029432,50918741
C00003141,50918817
C00003118,50919054
C00023972,50925563
C00055381,50937011
C00023629,50937035
C00055882,50940758
C00033546,50943570
C00001064,50986527
C00029042,50993701
C00053400,50994425
C00056133,50994475
C00056134,50994538
C00056135,50994539
C00056136,50994540
C00056137,50994541
C00056138,50994542
C00053711,51002918
C00047904,51003489
C00026304,51009885
C00007684,51015666
C00052835,51035093
C00038177,51036684
C00036402,51041637
C00054352,51136253
C00023910,51136289
C00004130,51136398
C00005495,51136430
C00009980,51136534
C00054637,51136584
C00013992,51136588
C00011275,51340279
C00011284,51340279
C00018563,51340733
C00036997,51340743
C00000521,51346289
C00008447,51346920
C00052415,51351707
C00026761,51356226
C00034568,51360488
C00023996,51361447
C00001242,51380898
C00001336,51380903
C00052404,51380995
C00039231,51382658
C00005525,51402809
C00007213,51406927
C00008850,51408949
C00024558,51412688
C00036294,51415619
C00034390,51448972
C00008167,51520434
C00037465,51520705
C00005372,51521831
C00005135,51521835
C00004276,51521836
C00023912,51521947
C00047681,51529134
C00008469,51535944
C00009714,51536463
C00009709,51537108
C00009592,51537288
C00024283,51537606
C00019523,51542657
C00005368,51652818
C00022504,51655415
C00008194,51666249
C00040738,51668725
C00020002,51669197
C00036118,51692952
C00044473,51694083
C00032793,51694600
C00019064,51892422
C00000565,52194200
C00007230,52224398
C00055554,52913696
C00016749,52914812
C00016750,52914814
C00049689,52916190
C00017014,52917992
C00016032,52921376
C00001392,52921580
C00023745,52931330
C00047105,52931395
C00046756,52931413
C00050386,52931439
C00052728,52935997
C00023345,52942511
C00052961,52943273
C00034982,52943336
C00021123,52944698
C00010276,52946745
C00052859,52947022
C00052860,52947048
C00025674,52949574
C00032736,52951052
C00035750,52951186
C00035609,52951187
C00052564,52951892
C00047790,52952011
C00039810,52952028
C00039961,52952310
C00039963,52952427
C00053652,52952876
C00053654,52952877
C00055859,53220714
C00055367,53235863
C00053653,53236064
C00055480,53239767
C00053494,53244077
C00053495,53244078
C00053496,53244194
C00053497,53244195
C00055092,53249071
C00052734,53262700
C00025494,53262720
C00025205,53298486
C00025859,53298708
C00030535,53308122
C00030673,53308122
C00012009,53310786
C00053398,53316562
C00052836,53316778
C00005264,53317532
C00053393,53317878
C00008203,53318465
C00052942,53319069
C00044906,53320112
C00053397,53320506
C00053399,53320507
C00053402,53320508
C00021707,53320574
C00002513,53321436
C00053403,53321823
C00029043,53322155
C00010229,53322741
C00053395,53323133
C00038625,53324482
C00053396,53324488
C00044659,53325673
C00053401,53325807
C00026378,53325916
C00032620,53326834
C00053548,53328174
C00028861,53343513
C00030463,53354809
C00052710,53355896
C00052544,53355897
C00035629,53359213
C00024169,53359707
C00011967,53360556
C00049756,53363843
C00038522,53386465
C00056253,53388135
C00056282,53388300
C00034595,53388608
C00053244,53391567
C00004451,53392996
C00013237,53438677
C00015243,53438732
C00015396,53438738
C00015209,53438747
C00037140,53439039
C00015288,53439651
C00037920,53440381
C00024716,53465568
C00024717,53465569
C00052924,53466205
C00053655,53466283
C00053656,53466284
C00037500,53466984
C00036587,53467849
C00052417,53477791
C00018261,53486359
C00017253,53745548
C00044163,53849849
C00054604,53854515
C00011008,53883083
C00019678,53973411
C00005355,54061038
C00000137,54149794
C00001368,54162047
C00049557,54166548
C00000348,54175293
C00049663,54276319
C00051761,54279297
C00018517,54333105
C00053705,54341446
C00051979,54382520
C00049558,54450736
C00030481,54527526
C00043810,54577194
C00043811,54577194
C00030793,54580250
C00042808,54582243
C00036065,54582846
C00030029,54584209
C00021396,54597865
C00009674,54604512
C00054165,54607915
C00001179,54670067
C00053730,54672171
C00053732,54672239
C00053657,54672306
C00053731,54672324
C00021673,54674422
C00037933,54675757
C00051803,54675760
C00002467,54676038
C00009792,54676535
C00039924,54676647
C00044919,54676735
C00046381,54676741
C00009787,54677407
C00042867,54678993
C00055722,54679076
C00055290,54679630
C00038520,54679752
C00038521,54679753
C00038490,54680431
C00026388,54680871
C00051802,54682463
C00038516,54682566
C00046351,54682832
C00055173,54683011
C00009793,54683839
C00015694,54684510
C00023946,54685134
C00041717,54685362
C00045035,54685766
C00043575,54685921
C00038100,54686720
C00019091,54687110
C00016111,54687501
C00052437,54688597
C00039988,54689623
C00038037,54689639
C00032503,54690323
C00034060,54690337
C00041674,54691338
C00016783,54692192
C00017113,54692973
C00017547,54693226
C00051810,54693779
C00042844,54694607
C00054766,54695756
C00045034,54695883
C00044915,54695885
C00016850,54697199
C00002044,54697782
C00017545,54697845
C00031669,54697862
C00002543,54699185
C00044922,54699408
C00044918,54702788
C00046032,54702820
C00038098,54704070
C00046380,54704100
C00044916,54704114
C00019157,54704888
C00017954,54706138
C00053719,54706589
C00054045,54706833
C00009789,54708253
C00026316,54708745
C00015217,54710733
C00042684,54710737
C00046378,54711824
C00044934,54711827
C00019040,54712408
C00002449,54712597
C00045007,54714262
C00024211,54715402
C00010045,54715762
C00010044,54715763
C00017546,54717176
C00017548,54717177
C00044746,54718147
C00026486,54723908
C00042738,54723972
C00054484,54724811
C00025421,54725470
C00002143,54725731
C00046033,54726397
C00048208,54728536
C00019903,54729712
C00019770,54729713
C00041220,54730624
C00040188,54733173
C00052401,54735254
C00043503,54736313
C00010046,54739056
C00040189,54749148
C00011529,54753974
C00025459,54755142
C00038397,54756554
C00042151,54763994
C00007415,55300187
C00051865,56589461
C00012509,56589566
C00052926,56590721
C00052928,56590723
C00000617,56598865
C00051816,56598999
C00051817,56599000
C00051819,56599001
C00014576,56601272
C00051818,56601461
C00043805,56640055
C00019592,56642235
C00053859,56656253
C00036872,56659541
C00039105,56662700
C00017517,56669879
C00029931,56672267
C00015785,56673069
C00048471,56673383
C00040444,56683127
C00037441,56776218
C00053439,56833382
C00053440,56833383
C00053441,56833384
C00053442,56833465
C00021035,56835056
C00053210,56840488
C00053211,56840489
C00049380,56841025
C00024622,56842002
C00027493,56842063
C00025730,56842093
C00037571,56843187
C00038319,56927990
C00017629,56928077
C00027707,56928078
C00027650,56928079
C00021718,56928095
C00021981,56928098
C00043661,56928132
C00052819,56929881
C00055752,56935649
C00001283,56935895
C00001284,56935896
C00054353,56950230
C00000501,56950255
C00052614,56954715
C00027510,56955843
C00052834,56955920
C00051768,56955929
C00051805,56955929
C00055176,56965746
C00012573,56990986
C00006778,57301236
C00028331,57325869
C00013737,57330529
C00053687,57333717
C00053688,57333718
C00008081,57335177
C00027749,57336190
C00017775,57339436
C00037540,57339900
C00051953,57341160
C00044290,57341571
C00002339,57342533
C00046225,57342709
C00051954,57343581
C00053601,57345552
C00053602,57345553
C00053603,57345561
C00053251,57345562
C00023584,57347662
C00034229,57349325
C00025540,57350435
C00007594,57370983
C00037923,57376411
C00017200,57377358
C00052871,57379196
C00052522,57384565
C00013642,57387656
C00052864,57390193
C00056005,57391548
C00017468,57391584
C00021052,57392887
C00052865,57393695
C00053176,57393978
C00053861,57395417
C00028716,57396731
C00023997,57396736
C00015871,57397234
C00023853,57397445
C00020938,57398175
C00020882,57399053
C00037382,57399249
C00037238,57400216
C00031444,57401749
C00053410,57402436
C00003690,57402770
C00055651,57430039
C00034859,57451970
C00030101,57483170
C00025743,57494722
C00055980,57498439
C00024501,57506202
C00026041,57506220
C00001653,57506221
C00001669,57506227
C00024459,57506228
C00024472,57506228
C00001856,57506229
C00055306,57509475
C00053098,57509571
C00001615,57519466
C00001632,57525180
C00007287,57689797
C00042779,57920707
C00011000,57957991
C00032470,58067884
C00000798,58114173
C00054145,58223710
C00054143,58223712
C00033563,58260141
C00051986,58332325
C00021674,58507652
C00030703,58507652
C00037984,58507652
C00026718,58583219
C00034731,58636974
C00049649,58645076
C00039867,58653010
C00051833,58663891
C00014882,58665001
C00026674,59052301
C00024741,59053143
C00024742,59053143
C00007393,59066632
C00025279,59095071
C00053267,59310676
C00022646,59377464
C00053826,59444416
C00014931,59578329
C00018758,59594915
C00040674,59594921
C00032834,59595177
C00027346,59620302
C00000798,59658623
C00017914,59709917
C00044166,59769497
C00041286,59921197
C00004388,59991329
C00029278,60065970
C00055133,60077052
C00023750,60077053
C00012983,60125946
C00012406,60142682
C00052172,60143653
C00021721,60147454
C00037186,60148490
C00045649,60153165
C00030727,60155418
C00042346,60165312
C00018243,60168121
C00053886,60198001
C00053811,60201024
C00053812,60201201
C00053813,60201202
C00053814,60201203
C00053815,60201204
C00053816,60201369
C00053817,60201370
C00016102,60201442
C00035408,60201958
C00035406,60202116
C00056139,60205841
C00056140,60205843
C00056128,60205844
C00001634,60207520
C00037724,60208888
C00023583,60208890
C00051744,60769230
C00049296,66547332
C00034083,66553497
C00056018,66553581
C00056019,66553663
C00056015,66553664
C00056016,66553664
C00056017,66553666
C00010469,66556493
C00049229,66573258
C00050124,66583327
C00036490,66607162
C00018212,66609561
C00052760,66728338
C00019436,66728610
C00055794,66897235
C00042171,67050381
C00007389,67062913
C00054100,67130674
C00053914,67178146
C00015521,67322417
C00028634,67387894
C00023986,67839509
C00055700,67858350
C00023854,68018655
C00035843,68103146
C00003687,68103154
C00010929,68124098
C00044023,68150383
C00044021,68150386
C00054031,68152266
C00055708,68229267
C00025840,68232932
C00047666,68254945
C00008963,68321439
C00008964,68321439
C00035324,68374064
C00037220,68738889
C00052731,68754968
C00020113,68807858
C00045021,69074568
C00015303,69465576
C00049149,69569298
C00054904,69569684
C00024118,69570833
C00042516,69634125
C00033543,69718063
C00004387,69753534
C00006109,69823439
C00037412,69864507
C00037411,69866098
C00037410,69866203
C00054762,69879809
C00015162,69960519
C00050150,69967561
C00011236,70416843
C00055587,70555932
C00049248,70583061
C00054364,70588653
C00022837,70678559
C00048614,70678632
C00016154,70678745
C00034573,70678755
C00051764,70678802
C00011246,70678802
C00051765,70678821
C00011248,70678821
C00029920,70680260
C00055210,70680338
C00054296,70682624
C00024350,70682698
C00027615,70682698
C00046115,70684457
C00027663,70684778
C00048430,70684796
C00033296,70686276
C00048286,70686927
C00037059,70688393
C00035730,70688903
C00052881,70688998
C00053034,70688999
C00053915,70688999
C00048514,70689030
C00038507,70689117
C00032481,70690655
C00024499,70691524
C00003430,70691946
C00032482,70692803
C00025876,70692876
C00011262,70694258
C00053621,70695310
C00041497,70695904
C00013825,70696488
C00054874,70696494
C00034924,70697231
C00055289,70697742
C00016341,70697762
C00016339,70697771
C00021055,70697791
C00056284,70697831
C00016340,70697854
C00033320,70697883
C00030529,70697925
C00021681,70697940
C00009169,70697956
C00037850,70698007
C00040863,70698028
C00040000,70698073
C00040294,70698151
C00012049,70698156
C00043116,70698172
C00031413,70698180
C00048065,70698183
C00031300,70698219
C00017417,70698241
C00038415,70698243
C00043119,70698284
C00031058,70698289
C00049027,70698302
C00037603,70698384
C00026635,70698491
C00034923,70957916
C00049739,71028026
C00013258,71123393
C00009622,71182772
C00026100,71261649
C00000274,71300384
C00018363,71300422
C00002967,71306322
C00031999,71306338
C00011721,71306395
C00052525,71307362
C00052523,71307363
C00052532,71307364
C00031609,71307451
C00036736,71307561
C00001591,71308222
C00048931,71323009
C00038112,71330160
C00055943,71334614
C00052165,71339665
C00055089,71347088
C00042707,71349161
C00021037,71349359
C00034610,71349601
C00042139,71350712
C00052468,71351627
C00045190,71352752
C00032265,71355855
C00032264,71355856
C00021816,71355871
C00034086,71355915
C00010633,71356025
C00052603,71356967
C00036731,71360772
C00021501,71361396
C00034993,71361808
C00036393,71363145
C00052327,71363799
C00019438,71365193
C00011501,71365374
C00011503,71365375
C00011500,71365376
C00011502,71365377
C00028249,71367060
C00011046,71367079
C00026714,71369229
C00021110,71374358
C00012518,71375071
C00010875,71385764
C00020707,71401295
C00040285,71401300
C00010526,71401376
C00023272,71402778
C00023266,71402779
C00019304,71403088
C00038077,71404158
C00020333,71405072
C00030010,71405159
C00033747,71422615
C00043490,71423441
C00029429,71425818
C00010340,71430550
C00020334,71430781
C00013556,71430886
C00054344,71436829
C00054343,71436842
C00024002,71437500
C00015686,71437517
C00052047,71437555
C00032367,71437595
C00054630,71437670
C00053607,71437678
C00054338,71437684
C00054347,71438014
C00054191,71438153
C00015241,71438254
C00015423,71438453
C00037370,71438629
C00052271,71438787
C00015679,71438805
C00010525,71439415
C00047779,71439973
C00053289,71440137
C00015793,71440625
C00015201,71443392
C00055520,71445185
C00054478,71446055
C00054477,71446056
C00053563,71446639
C00055300,71448932
C00000663,71448963
C00000664,71448965
C00000669,71448967
C00036712,71448973
C00012528,71448973
C00055720,71449771
C00030428,71450427
C00055808,71452950
C00034875,71452951
C00023886,71453988
C00023437,71457894
