Oricia gabonensis	
Oricia renieri	
Oricia suaveolens	
Oriciopsis glaberrima	
Oriciopsis glaberrima ENGL.	
Origanum	39174
Origanum majorana	268884
Origanum onites	452416
Origanum spp.	
Origanum svriacum	
Origanum syriacum	1082757
Origanum vulgare	39352
Origanum vulgaris	
Origanum x intercedens	
Orixa japonica	354507
Orixa spp.	
Orlaya daucorlaya	79179
Orlaya grandiflora	40863
Orlaya spp. Lasthenia spp.	
Ormenis multicaulis	
Ormensis multicaulis	
Ormocarpum cochinchinense	
Ormocarpum kirkii	77284
Ormosia coccinea	681471
Ormosia emarginata	53908
Ormosia excelsa	1231561
Ormosia hosiei	1642859
Ormosia indurata	1993833
Ormosia jamaicensis	1993836
Ormosia krugii	883801
Ormosia monosperma	1993839
Ormosia panamensis	
Ormosia semicastrata	499992
Ormosia spp.	
Ormosia sumatrana	1712213
Ornithogalum candicans	81751
Ornithogalum saundersiae	484171
Ornithogalum thyrsoides	82017
Ornithogalum umbellatum	81785
Ornithogloffum viride Dryand	
Ornithoglossum glaucum	
Ornithoglossum viride Ait.	
Ornithopus	100159
Ornithopus perpusillus	181291
Ornithopus pinnatus	237897
Ornithopus sativus Brot.	
Orobanche coerulescens	223100
Orobanche minor	36748
Orobanche owerinii	223119
Orobanche rapum	
Orobanche rapum-genistae	223129
Orobus tuberosus	
Orophea enneandra	235778
Orophea hexandra	
Oroxylum indicum	83951
Orphium frutescens	82726
Orsellinic acid	
Orthantha lutea	
Orthodon carvoriferum	
Orthodon hadai	
Orthodon linalooliferum	
Orthodon methylchavicoliferum	
Orthodon spp.	
Orthosiphon aristatus	204151
Orthosiphon labiatus	
Orthosiphon spicatus	
Orthosiphon stamineus	260636
Orthosphenia mexicana	123438
Orthosphenia mexicana Standley.	
Oryctes nevadensis	304124
Oryza officinalis	4535
Oryza sativa	4530
Oryza sativa L.cv Koshihikari	
Oryza sativa cv. Heugjingjubyeo	
Oryza sativa cv. Heugjinjubyeo	
Oryza sativa cv. koshihikari	
Oryza sativa japonica	
Oryza sativa mutant	
Oryza spp.	
Oryzia latipes	
Osbeckia chinensis	113475
Oscillataria sp.	
Oscillatoria agardhii 18	
Oscillatoria agardhii 2	
Oscillatoria agardhii 97	
Oscillatoria agardhii CYA128	
Oscillatoria nigro-viridis	482564
Oscillatoria raoi	
Oscillatoria sp.	1159
Oscillatoria sp. PCC6407	
Oscillatoria sp. PCC9240	
Oscillatoria tenuis	126345
Osmanthus absolute	
Osmanthus americanus	126554
Osmanthus aquifolium	
Osmanthus asiaticus	
Osmanthus austrocaledonica	
Osmanthus austrocaledonicus	990351
Osmanthus fragrans	93977
Osmanthus heterophyllus	126555
Osmanthus x fortunei	426076
Osmanthus x fortunei Carr.	
Osmitopsis asteriscoides	379267
Osmorhiza aristata var.laxa.	
Osmunda asiatica	
Osmunda japonica	90693
Osteophleum platyspermum	
Osteophloeum spp.	
Osteophloeum sulcatum	
Ostericum grosseserratum	182415
Ostrya carpinifolia	176865
Ostrya japonica	176866
Ostrya spp.	
Ostrya virginiana	13622
Osyris tenuifolia	
Otanthus maritimus	133239
Otholobium bolusii	1094751
Otholobium bracteolatum	458346
Otholobium candicans	1649178
Otholobium foliosum	
Otholobium fruticans	1763738
Otholobium hirtum	1417637
Otholobium obliquum	1763742
Otholobium parviflorum	1763743
Otholobium rotundifolium	1763744
Otholobium sericeum	53910
Otholobium spicatum	1237764
Otholobium stachyerum	1618041
Otholobium striatum	458349
Otholobium uncinatum	1763748
Otholobium wilmsii	1237765
Otholobium zeyheri	1417639
Othonna coronopifolia	379270
Othonna filicaulis	
Othonna heterophylla	
Othonna spp.	
Otoba parvifolia	224906
Otochilus fuscus	233035
Otochilus fusta	
Otochilus porrectus	2803757
Otostegia fruticosa	483855
Ototropis elegans	149687
Ototropis multiflora	2580341
Oudemansiella radicata No. 86125	
Oudemansiella sp.	2040893
Ougeinia dalbergioides	2044332
Ouratea flava	
Ouratea hexasperma	2743277
Ouratea multiflora	2364057
Ouratea semiserrata	2699671
Ouratea sp.	
Ouratea spectabilis	2072270
Ouratea sulcata	
Ouret lanata	292353
Ourisia caespitosa	292312
Ourisia macrocarpa	292327
Ourisia macrophylla	292330
Ourisia sessilifolia	292341
Ourouparia formosana	
Ourouparia gambier	
Ovatospora brasiliensis	1934393
Ovidia pillo-pillo	
Ovis aries	9940
Owenia cepiodora	1842771
Oxalis acetosella	341461
Oxalis cernua	
Oxalis corniculata	212256
Oxalis purpurata	574678
Oxalis spp.	
Oxalis stricta	213833
Oxalis triangularis	519208
Oxalis tuberosa	50475
Oxandra cf. xylopioides	
Oxybasis rubra	3560
Oxycoccus quadripetalis	
Oxyjulis californica	241331
Oxylobium spp.	
Oxylobus oaxacanus	2773132
Oxyrhynchus volubilis	77321
Oxyspora hispida	
Oxytropis campestris	20803
Oxytropis falcata	1479707
Oxytropis glabra	483874
Oxytropis jordalii	669732
Oxytropis lanata	1527600
Oxytropis muricata	1747151
Oxytropis myriophylla	1719624
Oxytropis ochrocephala	483875
Oxytropis oxyphylla	904380
Oxytropis pseudoglandulosa	2715300
Oxytropis puberula	
Oxytropis sp.	
Oxytropis spp.	
Oxytropis trichophysa	2715301
Ozoroa insignis	289735
Ozoroa mucronata	1158814
Ozothamnus ericifolius	1284893
Ozothamnus expansifolius	
Ozothamnus hookeri	
Ozothamnus ledifolius	1284895
Ozothamnus lycopodioides	1284896
Ozothamnus obcordatus	857094
Ozothamnus purpurescens	
Ozothamnus scutellifolius	1284902
Ozothamnus spp.	
Pachastrissa sp.	
Pachira aquatica	69118
Pachycereus pecten-aboriginum	154436
Pachycereus pecten-arboriginum	
Pachycereus pringlei	154437
Pachycereus weberi	154438
Pachychalina alcaloidifera	
Pachychalina sp.	
Pachyclavularia sp.	
Pachyclavularia violacea	
Pachydictyon coriaeum	
Pachygone dasycarpa	1489764
Pachygone loyaltiensis	461615
Pachygone ovata Miers	
Pachygone somniferum Miq.	
Pachypellina sp.	
Pachyphragma macrophyllum	138181
Pachypodanthium confine	
Pachypodanthium staudtii	
Pachypodanthium staudtii Engl.& Diels	
Pachypodanthium staudtii Engl.et Diels.	
Pachyrhizus erosus	109171
Pachyrhizus tuberosus	205481
Pachyrrhizus erosus	
Pachyrrhizus tuberosus	
Pachysandra axillaris FRANCH	
Pachysandra procumbens	83909
Pachysandra terminalis	74825
Pachysandra terminalis SIEB.et ZUCC.	
Pacific salmon	
Pacifigorgia adamsii	1973033
Pacifigorgia media	768845
Packera aurea	98688
Packera clevelandii	
Packera tomentosa	34244
Paecilomyces carneus F-4882	
Paecilomyces carneus P-177	
Paecilomyces cinnamoneus BCC9616	
Paecilomyces ehrlichii	
Paecilomyces farinosus RCEF0097	
Paecilomyces farinosus RCEF0101	
Paecilomyces lilacinus A-267	
Paecilomyces militaris	
Paecilomyces sp.	
Paecilomyces sp. AF2562	
Paecilomyces sp. BM2419	
Paecilomyces sp. FO-3684	
Paecilomyces varioti var. antibioticus	
Paecilomyces variotii (ATCC 74097=MF 5537)	
Paecilomyces variotii SANK 21086	
Paederia chinensis	
Paederia foetida	60087
Paederia scandens	284589
Paederia scandens var. mairei	
Paederota lutea	165314
Paenia albiflora	
Paenibacillus polymyxa	1406
Paeonia albiflora PALLAS (paeoniaceae)	
Paeonia albiflora PALLAS var. trichocarpa BUNGE	
Paeonia albiflora PALLAS var.trichocarpa BUNGE	
Paeonia chinensis	
Paeonia emodi	40708
Paeonia hybrida	
Paeonia lactiflora	35924
Paeonia lactiflora wild	
Paeonia lactiflora wild.	
Paeonia mouton	
Paeonia obovata	40716
Paeonia obovata var. japonica	40709
Paeonia officinalis	69717
Paeonia peregrina	40717
Paeonia potaninii var. trollioides	
Paeonia spp.	
Paeonia suffruticosa	45171
Paeonia tenuifolia	13626
Paeonia veitchii	40722
Paepalanthus bromelioides	885347
Paepalanthus bromeloides	
Paepalanthus denudatus	
Paepalanthus hilairei	
Paepalanthus latipes	1858759
Paepalanthus planifolius	352502
Paepalanthus polyanthus	
Paepalanthus ramosus	
Paepalanthus robustus	
Paepalanthus vellozioides	885367
Paesia anfractuosa	
Pagiantha cerifera	
Pagiantha macrocarpa	
Pagrus major	143350
Pagurus prideaux	654601
Pajanelia multijuga	
Palafoxia arida	41620
Palafoxia rosea	
Palafoxia sphacelata	1738162
Paleosuchus trigonatus	38658
Palhinhaea cernua	73621
Palicourea acuminata	96273
Palicourea alpina	60103
Palicourea coriacea	
Palicourea crocea	96250
Palicourea cyanococca	
Palicourea tsakiana	1919996
Palicourea winkleri	
Palisada perforata	470590
Paliurus hemsleyanus	210383
Paliurus racemosus	
Paliurus ramosissimus	345801
Paliurus ramossisimus	
Paliurus spina-christi	106693
Pallenis spinosa	73981
Palmaria palmata	2822
Palythoa australiae	2093239
Pamburus missions	
Panaeus brevistoris	
Panares sollasi	
Panax ginseng	4054
Panax ginseng C.A.Meyer	
Panax ginseng C.A.Meyer.	
Panax japonicus	44685
Panax japonicus var.major	
Panax major	2557522
Panax noteginseng	
Panax notoginseng	44586
Panax notoginsneg	
Panax pseudo-ginseng	
Panax pseudo-ginseng subsp. pseudo-ginseng	
Panax pseudo-ginseng var. angustatus	
Panax pseudo-ginseng var.japonicus	
Panax pseudo-ginseng var.notoginseng	
Panax pseudoginseng	44681
Panax pseudoginseng ssp. himalaicus var. angustifolius	
Panax pseudoginseng ssp.himalaicus	
Panax pseudoginseng subsp.himalaicus.var.angustifolius.	
Panax pseudoginseng subsp.pseudo-ginseng	
Panax quinquefolia	
Panax quinquefolium L.	
Panax quinquefolius	44588
Panax sp.	
Panax spp.	
Panax stipuleanatus	44682
Panax vietnamensis	106132
Panax zingiberensis Wu et Feng.	
Pancovia laurentii	1195013
Pancratinum maritimum	
Pancratium biflorum	
Pancratium biflorum Roxb.	
Pancratium canariense	112571
Pancratium foetidum	693595
Pancratium maritimum	644807
Pancratium maritimum L.	
Pancratium maritium	
Pancratium sickenbergeri	693598
Pancratium spp.	
Pancratium trianthum	1055008
Panda oleosa	212258
Pandaca boiteau	
Pandaca caducifolia	
Pandaca mocquerysii	
Pandaca ochrascens	
Pandaca retusa	
Pandacastrum saccharatum	
Pandalus borealis	6703
Pandalus jordani	397977
Pandanous amryllifolius	
Pandanus amaryllifolius	260201
Pandanus conoideus Lam	
Pandanus dubius	1165079
Pandanus odoratissimus	240453
Pandanus odorus	
Pandanus tectorius	4726
Panellus eryngii (DC.:FR.) QUEL.	
Panellus serotinus (PERS.:FR.) KUHN.	
Panellus stipticus	5636
Pangium edule	112823
Pangium edule Reinw.	
Panicum melinis	
Panicum miliaceum	4540
Panicum milliaceum	
Panicum virgatum	38727
Pantoea agglomerans	549
Pantoea ananatis	553
Pantoea sp.	69393
Pantoneura plocamioides	1822165
Panulirus argus	6737
Panus rudis Fr.IFO8994	
Panus rudis HKI 0254	
Panx quinquefolius L.	
Papaver albiflora	
Papaver albiflorum	
Papaver albiflorum (sub.spp.albiflorum austromoravicum)	
Papaver albiflorum sub.spp.albiflorum	
Papaver albiflorum sub.spp.austromoravicum	
Papaver albiforum	
Papaver alboroseum	626332
Papaver album	
Papaver alpinum	152832
Papaver alpinum L.	
Papaver arenarium	
Papaver argemone	357464
Papaver armeniacum (L.) D.C.	
Papaver atlanticum Ball.	
Papaver auranticum	
Papaver bracteatum	215227
Papaver californicum	74822
Papaver caucasicum	
Papaver caucasicum Marsch.-Bieb.	
Papaver commutatum	357467
Papaver confine Jord.	
Papaver curviscapum	
Papaver decaisnei	
Papaver dubium	357469
Papaver dubium subsp. confine	2597793
Papaver dubium var.glabrum.	
Papaver feddei Schwz.	
Papaver floribundum Desf.	
Papaver fugax	
Papaver fugax Poir.	
Papaver fugax poir	
Papaver glaucum	357470
Papaver glaucum Boiss.et Hauskn	
Papaver heldreichii	
Papaver hybridum	357471
Papaver lasiothrix	
Papaver latericium	
Papaver lateritum	
Papaver lecoquii	
Papaver lecoquii Lamotte	
Papaver litwinowii	
Papaver macrantha	
Papaver macrostomum	357472
Papaver macrostomum Boiss.et Huet	
Papaver nudicaule	74823
Papaver nudicaule L.Var.leiocarpum(Turcz.)Fedde	
Papaver nudicaule var. amurense	
Papaver nudicaule var. aquilegioides	357462
Papaver oreophillum	
Papaver oreophilum	
Papaver oreophilum Rupr.	
Papaver orientale	22694
Papaver orientalis	
Papaver pavoninum	357473
Papaver persicum	
Papaver persicum Lindl.	
Papaver pilosum	357474
Papaver pinnatifidum	
Papaver polychaetum	
Papaver pseudo-orientale	215228
Papaver pseudocanescens	
Papaver pseudoorientale (Fedde) Medw.	
Papaver pseudorientale	
Papaver pyrenaicum	
Papaver radicatum	357475
Papaver rhoeas	33128
Papaver rhoeas chelidonides	
Papaver rhoeas var.decaisnei Hochst.et Steud.	
Papaver rhopalothece	
Papaver rupifragum Boiss.et Reut	
Papaver rupifragum Boss et.Reut	
Papaver somniferum	3469
Papaver somniferum subsp. setigerum	215229
Papaver spicatum	248859
Papaver spp.	
Papaver ssp. Burseri (Crantz.) Fedde	
Papaver ssp. Kerneri (Hayek) Fedde	
Papaver ssp. hyperboreum Nordhagen	
Papaver ssp. kerneri  (Hayek) Fedde	
Papaver ssp. sendtneri (Kern) Schnz et.Keller	
Papaver ssp. tatricum Nyar.	
Papaver ssp.rhaeticum (Ler.) Mgf.	
Papaver ssp.rhaeticum (Ler.)Mgf.	
Papaver stevenianum	
Papaver strigosum	
Papaver syriacum Boiss.et Blanche	
Papaver tauricola	
Papaver tauricola Boiss.	
Papaver trifolium Boiss	
Papaver triniaefolium Boiss.	
Papaver trinifolium	
Papaver triniifolium	400537
Papaver urbanianum Fedde.	
Papaver var. flore albo	
Papaver var. flore pleno	
Papaver var. paeoniflorum Alef.	
Papavere rhoeas	
Paphia euglypta	345428
Papilio machaon hippocrates	213904
Papilio xuthus	66420
Papilionoideae	3814
Papuacedrus torricellenis	
Papularia sphaerosperma	
Papver stevenianum	
Parabaena megalocarpa Miers	
Parabaena sagittata Miers	
Parabaena tuberculata Miers	
Parabenzoin praecox	
Parabenzoin trilobum	
Parabenzoin trilobum Nakai.	
Parablechnum minus	393576
Parablechnum novae-zelandiae	393580
Parablechnum procerum	393583
Paraboeremia putaminum	1770246
Paraburkholderia phymatum	148447
Paraburkholderia tropica	92647
Paracalyx scariosa	
Paracynoglossum imeretinum	
Paradendryphiella salina	179392
Paraderris canarensis	1898865
Parageum montanum	
Paragorgia sp.	44184
Parahigginsia sp.	
Paraisaria heteropoda	2651841
Paralembus digitiformis	232897
Paralemnalia clavata	
Paralemnalia thyrsoides	767282
Paralimyxa miuraensis	
Parameria laevigata MOLDENKE	
Parameria laevigata Moldenke	
Paramignya griffithii	
Paramignya monophylla	159064
Paramuricea chamaeleon	
Paramyrothecium roridum	1859971
Paraphaeosphaeria minitans	565426
Paraphaeosphaeria sp. N-119	
Paraphyton cookei	1592208
Parapiptadenia excelsa	367334
Paraquilegia anemonoides	1686258
Parartocarpus venenosus	241902
Parasenecio auriculatus	2783885
Paraserianthes lophantha	72371
Parasitaxus usta	56899
Parasphaerasclera aurea	1427712
Parastrephia lepidophylla	382035
Parastrephia quadrangularis	382038
Paratecoma koraiensis	
Paratecoma peroba	
Parathelypteris nipponica	746521
Paratinospora dentata	1960966
Paratinospora sagittata	648882
Paravallaris maingayi	
Paravallaris microphylla	
Parazoanhus sp.	
Parentucellia latifolia	374721
Parepigynum funingense	1898821
Parerythropodium fulvum	
Parietaria officinalis	13187
Parinari cunatellifolia	
Parinari sprucei	
Paris polyphylla	49666
Paris spp.	
Paris verticillata	55185
Parka speciosa	
Parkia biglobosa	889930
Parkia clappertoniana	
Parkia speciosa	148714
Parkinsonia aculeata	58886
Parmelia caperata	
Parmelia caraccensis	
Parmelia formosana	
Parmelia pseudofatiscens	
Parmelia saxatilis	87261
Parmelia saxatilis var.omphalodes	
Parmelia spp.	
Parmelia tinctorum	
Parnassia fimbriata	3797
Parodia sanguiniflora	
Parsonia heterophylla	
Parsonsia alboflavescens	2126282
Parsonsia eucalyptophylla	141594
Parsonsia heterophylla	69387
Parsonsia laevigata	
Parsonsia spiralis	
Parsonsia straminea	1508305
Parthenice mollis	2364188
Parthenium alpinum	2364189
Parthenium argentatum	35935
Parthenium argentatum Gray	
Parthenium argentatum x Parthenium tomentosa	
Parthenium bipinnatifidum	
Parthenium cineraceum	2364190
Parthenium confertum	2364191
Parthenium fruticosum	
Parthenium glomeratum	
Parthenium hispidum	
Parthenium hispitum	
Parthenium hyaterophorus	
Parthenium hysterophorus	183063
Parthenium hyterophorus	
Parthenium incanum	1680480
Parthenium integrifolium	1680479
Parthenium ligulatum	2364193
Parthenium lozanianum	
Parthenium rollinsianum	
Parthenium schottii	
Parthenium spp.	
Parthenium tetraneuris	
Parthenium tomentosum	
Parthenium tomentosum var. stramonium	
Parthenocissus quinquefolia	3607
Parthenocissus tricuspidata	345127
Pasinaca sativa	
Paspalum distichum	547423
Passalora fulva	5499
Passerina vulgaris	358203
Passiflora adenopoda	237834
Passiflora biflora	196578
Passiflora caerulea	159428
Passiflora capsularis	159430
Passiflora citrina MacDougal	
Passiflora coactilis	1510904
Passiflora coriacea	196579
Passiflora discophora Jorg & Law.	
Passiflora edulis	78168
Passiflora edulis f. flavicarpa	237848
Passiflora foetida	159421
Passiflora guatemalensis Wats.	
Passiflora herbertiana Ker-Gawl.	
Passiflora incarnata	159425
Passiflora lutea	330177
Passiflora morifolia	159435
Passiflora murucuja	237869
Passiflora palmeri	340645
Passiflora pavonis	1341375
Passiflora pendens MacDougal	
Passiflora platyloba	196583
Passiflora quadrangularis	3685
Passiflora serratodigitata	231192
Passiflora sexflora	231183
Passiflora spp.	
Passiflora suberosa	133504
Passiflora tetrandra	237885
Passiflora tetrandra Banks & Sol.ex.DC.	
Passiflora warmingii	
Passifloraceae	3683
Pastinaca satica	
Pastinaca sativa	4041
Pastinaca silvestris	
Pastinaca spp.	
Pastinaka sativa	
Patellifolia procumbens	19768
Patersonia maxwellii	
Patersonia occidentalis	1592172
Patersonia sericea	292518
Patersonia spp.	
Patiria pectinifera	7594
Patrinia gibbosa	300887
Patrinia heterophylla	180073
Patrinia saniculifolia	245822
Patrinia scabiosifolia	300888
Patrinia villosa	183944
Patriniae scabiosaefoliae	
Paubrasilia echinata	372551
Paullinia cupana	392747
Paullinia pachycarpa	557021
Paullinia pinnata	290984
Paullinia trifoliata	
Paullinia yoco	
Paulownia fortunei	586722
Paulownia taiwaniana	1408783
Paulownia tomentosa	39353
Pauridiantha lyalli	
Pausinylstalia yohimbe	
Pausinystalia paniculata	
Pausinystalia yohimbe	
Pausinystalia yomhinbe	
Pavetta owariensis	2708928
Paxillus curtisii	217300
Paysonia densipila	98013
Paysonia perforata	2499982
Paysonia stonensis	98015
Peaenia albiflora	
Pearsonia aristata	508327
Pearsonia cajanifolia	508328
Pearsonia obovata	1638917
Pearsonia sessilifolia	140941
Pechuel-loeschea leibnitziae	
Pechuel-loeschea leubnitziae	313935
Pecten maximus	6579
Pectiantia breweri	370426
Pectinia lactuca	983578
Pectobacterium carotovorum	554
Pedalium murex	642575
Pedicularis alaschanica	326812
Pedicularis artselaeri	1392133
Pedicularis bracteosa	859810
Pedicularis chinensis	399715
Pedicularis condensata	
Pedicularis crenulata	1392141
Pedicularis decora	1043526
Pedicularis groenlandica	262426
Pedicularis lapponica	669771
Pedicularis lasiophrys	326830
Pedicularis longiflora	326831
Pedicularis longiflora var. tubiformis	1043538
Pedicularis muscicola	1348741
Pedicularis nordmanniana	
Pedicularis olgae	
Pedicularis palustris	462877
Pedicularis plicata	1197397
Pedicularis procera	70068
Pedicularis racemosa	48551
Pedicularis resupinata oppositifolia	
Pedicularis semitorta	326846
Pedicularis sibthorpii	1392192
Pedicularis silvatica	
Pedicularis spicata	321413
Pedicularis spp.	
Pedicularis striata	1348752
Pedicularis striata pall ssp. arachnoidea	
Pedicularis striata subsp. arachnoides	
Pedicularis sylvatica	204401
Pedicularis torta	216544
Pedicularis verticillata	65042
Pedicularis wilhelmsiana	1392206
Pedilanthus sp.	
Pediococcus acidilactici F	
Pediococcus sp. ISK-1	
Pediomelum subacaule	458383
Peganum harmala	43879
Peganum multisectum	673035
Peganum nigellastrum	673036
Pegolettia senegalensis	81510
Pekilocerus bufonius	
Pelagiobacter variabilis	
Pelagococcus subviridis	35679
Pelargonicum graveolens	
Pelargonium capitatum	28967
Pelargonium citronellum	73188
Pelargonium crispum	1417776
Pelargonium dolomiticum	158595
Pelargonium fulgidum	73198
Pelargonium graveolens	73200
Pelargonium odoratissimum	1167265
Pelargonium quercifolium	253082
Pelargonium reniforme	59871
Pelargonium roseum	
Pelargonium sidoides	1417791
Pelargonium sp.	
Pelargonium spp.	
Pelargonium tomentosum	253196
Pelargonium x hortorum	4031
Pelargonium zonale	4032
Pelea barbigera	
Pelea christophersenii	
Pelea madagascariensis	
Pelecyphora aselliformis	130166
Pellia barbigera	
Pellia epiphylla	40340
Pellia neesiana	70144
Pellicularia sasakii	
Pellina sp.	
Pelophylax nigromaculatus	8409
Peltaria alliaceae	
Peltaria angustifolia	2029139
Pelteobagrus nudiceps	
Peltigera praetextata	162005
Peltiphyllum peltatum	
Peltoboykinia watanabii	
Peltogyne catingae	1954643
Peltogyne confertiflora	162875
Peltogyne paniculata	327141
Peltogyne porphyrocardia	
Peltogyne pubescens	
Peltogyne recifensis	
Peltogyne sp.	
Peltogyne venosa	327909
Peltophorum africanum	321567
Peltophorum inerme	
Peltophorum pterocarpum	162876
Pelvetia canaliculata	74467
Pelvetia wrightii	
Pemphis acidula	126635
Penaeus orientalis	70917
Penaeus spp.	
Penares schulzei	
Penares sollasi	1960726
Penares sp.	
Penianthus zenkeri	2708930
Penianthus zenkeri Engl & Diels	
Penicilliopsis zonata	41063
Penicillium PF1163(FERMP-15473)	
Penicillium aculeatum NR 5165	
Penicillium aethiopicum	36650
Penicillium araracuarense	756377
Penicillium aurantio-virens	
Penicillium aurantiogriseum Dierckx var. aurantiogriseum	
Penicillium aurantiogriseum SP0-19	
Penicillium aurantiogriseum var. aurantiogriseum	332752
Penicillium aurantiovirens	85082
Penicillium aurantogriseus	
Penicillium baarnense	69793
Penicillium biforme	707954
Penicillium bilaii	
Penicillium brasilianum	104259
Penicillium brevi-compactum	
Penicillium brevicompactum	5074
Penicillium brevicompactum SANK 11991	
Penicillium camemberti	5075
Penicillium canescens	5083
Penicillium carneoluteus	
Penicillium cf. montanense	
Penicillium cf. simplicissimum	
Penicillium charlesii	69767
Penicillium charlesii ATCC 20841	
Penicillium chermesinum	63820
Penicillium chermesinum ZH4-E2	
Penicillium chrysogenum	5076
Penicillium chrysogenum DS54555	
Penicillium chrysogenum SC 13887	
Penicillium chrysogenum strain V39673	
Penicillium chrysogenurn	
Penicillium citereoviridin	
Penicillium citreo-viride	
Penicillium citreo-viride B	
Penicillium citreo-viride B(IFO 6200 and 4692)	
Penicillium citreonigrum	69768
Penicillium citreonigrum AF033418	
Penicillium citrinum	5077
Penicillium citrinum 90648	
Penicillium citrinum B-57u	
Penicillium citrinum F5	
Penicillium citrinum HGY1-5	
Penicillium citrinum N055	
Penicillium citrinum PSU-F51	
Penicillium citrinum SANK 18767	
Penicillium citrinum Thom 1910	
Penicillium commune	36653
Penicillium commune QSD-17	
Penicillium concavo-rugulosum	
Penicillium corylophilum	70792
Penicillium crustosum	36656
Penicillium crustosum Thom	
Penicillium cyaneo-fuvum	
Penicillium cyclopium	60167
Penicillium cyclopium NRRL 6093	
Penicillium decumbens	69771
Penicillium digitatum	36651
Penicillium dipodomyis	85080
Penicillium diversum var. aureum	
Penicillium elleniae	1506161
Penicillium estinogenum	1295095
Penicillium expansum	27334
Penicillium expansum MK-57	
Penicillium farinosum	211765
Penicillium fellutanum	70095
Penicillium fenelliae	
Penicillium frequentans CFTRI A-24	
Penicillium funiculosum ATCC 20783	
Penicillium funiculosum CCM F-8080	
Penicillium funiculosum IFO 6345	
Penicillium funiculosum NOY-237	
Penicillium funiculosum No. 8974	
Penicillium gilmanii	
Penicillium glabrum	69773
Penicillium glandicola	197659
Penicillium granulatum	395885
Penicillium griseofulvum	5078
Penicillium griseofulvum (NRRL35584)	
Penicillium griseofulvum (a mutant strain)	
Penicillium griseofulvum Dierck	
Penicillium griseofulvum F1959	
Penicillium griseofulvun	
Penicillium griseum	1131486
Penicillium herquei	69774
Penicillium herquei Fg-372	
Penicillium hirayamae NHL 6046	
Penicillium hirayamae Udagawa	
Penicillium hirayamae Van Beyma	
Penicillium hirsutum	36648
Penicillium hordei	40994
Penicillium invocans	
Penicillium italicum	40296
Penicillium janczewskii	121612
Penicillium janczewskii sp. F2757	
Penicillium janthinellum	5079
Penicillium janthinellum Biourge	
Penicillium janthinellum TDD4	
Penicillium javanicum	28578
Penicillium jensenii	261906
Penicillium lanosum	357984
Penicillium lapatayae	1506168
Penicillium lapidosum	1328044
Penicillium leucopus	
Penicillium lividum	70099
Penicillium madriti	69777
Penicillium martensii	1343395
Penicillium meleagrinum	439013
Penicillium melinii	69779
Penicillium minioluteum F-4627	
Penicillium minioluteum F31405	
Penicillium molle	91635
Penicillium multicolor	266794
Penicillium multicolor F1753	
Penicillium multicolor FO-2338	
Penicillium multicolor FO-3216	
Penicillium multicolor NRRL 2060	
Penicillium multicolor NRRL2060	
Penicillium nalgiovense	60175
Penicillium namyslowskii	96007
Penicillium neoechinulatum	133748
Penicillium nigricans IMI 228669	
Penicillium nordicum	229535
Penicillium notatum B-52	
Penicillium novae-zeelandiae	434487
Penicillium ochrosalmoneum	29840
Penicillium odoratum	1167516
Penicillium olivino-viride	
Penicillium oxalicum	69781
Penicillium palitans	293373
Penicillium paraherquei	104260
Penicillium parvum	70113
Penicillium patulam	
Penicillium patulum Bainier	
Penicillium paxilli	70109
Penicillium paxilli KAC 1843	
Penicillium paxilli PSU-A71	
Penicillium pedemontanum	1343405
Penicillium penarojense	1506156
Penicillium persicinum sp.nov.	
Penicillium pinophilum Hedgcok	
Penicillium piscarium	104167
Penicillium porrecta	
Penicillium puberulum	1343408
Penicillium pulvillorum	104261
Penicillium purpurogenum FO-608	
Penicillium purpurogenum G59	
Penicillium purpurogenum JS03-21	
Penicillium raistrickii	69783
Penicillium raistrickii HQ717799	
Penicillium restrictum (ATCC 20927 MF5261)	
Penicillium ribeum	
Penicillium rivulum Frisvad	
Penicillium rogueforti	
Penicillium roqueforh	
Penicillium roqueforti	5082
Penicillium roqueforti strain B26	
Penicillium roquefortii	
Penicillium rubrum Stoll	
Penicillium rubruum Stoll	
Penicillium scabrosum	303237
Penicillium sclerotigenum	69787
Penicillium sclerotiorum PSU-A13	
Penicillium sclerotiorum Van Beyma	
Penicillium sclerotiorum X11853	
Penicillium sclerotiorum van Beyma	
Penicillium sclerotirium Van Beyma	
Penicillium sclerotirum X11853	
Penicillium shearii	904690
Penicillium simplicissimum	69488
Penicillium simplicissimum (ATCC90288)	
Penicillium simplicissimum ATCC90288	
Penicillium simplicissimum FH-A 6090	
Penicillium simplicissimum IFM53375	
Penicillium simplicissimum IFO5762	
Penicillium sizovae	904685
Penicillium solitum	60172
Penicillium solitum strain CT2108	
Penicillium sp.	5081
Penicillium sp. (EPF-6)	
Penicillium sp. 511	
Penicillium sp. AB 2089ZZD-62(NRRL 22560)	
Penicillium sp. BM-99	
Penicillium sp. BM1689-P	
Penicillium sp. CL22557	
Penicillium sp. E-2128	
Penicillium sp. EPF-6	
Penicillium sp. F13459	
Penicillium sp. FO-1611	
Penicillium sp. FO-2030	
Penicillium sp. FO-2047	
Penicillium sp. FO-2295	
Penicillium sp. FO-2338	
Penicillium sp. FO-3929	
Penicillium sp. FO-4164	
Penicillium sp. FO-4259	
Penicillium sp. FO-4259-11	
Penicillium sp. FO-5637	
